,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
52986,2017-10,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.6,
52987,2017-10,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
52988,2017-10,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
52989,2017-10,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.4,
52990,2017-10,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.4,
52991,2017-10,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
52992,2017-10,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,106.8,
52993,2017-10,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,108.3,
52994,2017-10,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
52995,2017-10,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,101.8,
52996,2017-10,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.3,
52997,2017-10,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.5,E
52998,2017-10,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.8,
52999,2017-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
53000,2017-10,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,100.1,E
53085,2017-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,101.2,
53086,2017-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,101.7,
53087,2017-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
53088,2017-11,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.5,
53089,2017-11,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.9,
53090,2017-11,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.5,E
53091,2017-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,104.6,
53092,2017-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,104.6,
53093,2017-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
53094,2017-11,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,104.6,
53095,2017-11,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,104.1,
53096,2017-11,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,105.5,E
53097,2017-11,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.7,
53098,2017-11,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.3,
53099,2017-11,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.2,E
53100,2017-11,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.1,
53101,2017-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.3,
53102,2017-11,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
53103,2017-11,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,104.5,
53104,2017-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,105.6,
53105,2017-11,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
53106,2017-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.6,
53107,2017-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
53108,2017-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
53109,2017-11,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.5,
53110,2017-11,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.5,
53111,2017-11,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
53112,2017-11,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,107.2,
53113,2017-11,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,108.7,
53114,2017-11,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
53115,2017-11,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,102.2,
53116,2017-11,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.8,
53117,2017-11,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,103.9,E
53118,2017-11,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.8,
53119,2017-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
53120,2017-11,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,100.1,E
53205,2017-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,101.3,
53206,2017-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,101.8,
53207,2017-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
53208,2017-12,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.5,
53209,2017-12,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.9,
53210,2017-12,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.5,E
53211,2017-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,104.7,
53212,2017-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,104.7,
53213,2017-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
53214,2017-12,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,104.6,
53215,2017-12,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,104.1,
53216,2017-12,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,105.5,E
53217,2017-12,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.7,
53218,2017-12,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.3,
53219,2017-12,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.2,E
53220,2017-12,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.0,
53221,2017-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.1,
53222,2017-12,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
53223,2017-12,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,104.5,
53224,2017-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,105.6,
53225,2017-12,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
53226,2017-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.6,
53227,2017-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
53228,2017-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
53229,2017-12,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.6,
53230,2017-12,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.6,
53231,2017-12,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
53232,2017-12,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,107.3,
53233,2017-12,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,108.9,
53234,2017-12,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.7,E
53235,2017-12,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,102.4,
53236,2017-12,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,101.9,
53237,2017-12,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,104.3,E
53238,2017-12,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.8,
53239,2017-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
53240,2017-12,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,100.1,E
53325,2018-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,101.3,
53326,2018-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,101.8,
53327,2018-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
53328,2018-01,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.6,
53329,2018-01,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,104.0,
53330,2018-01,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.6,E
53331,2018-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,104.8,
53332,2018-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,104.8,
53333,2018-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
53334,2018-01,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,104.9,
53335,2018-01,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,104.0,
53336,2018-01,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,106.0,E
53337,2018-01,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.6,
53338,2018-01,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,103.2,
53339,2018-01,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.2,E
53340,2018-01,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.2,
53341,2018-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.4,
53342,2018-01,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
53343,2018-01,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,104.5,
53344,2018-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,105.6,
53345,2018-01,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
53346,2018-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.6,
53347,2018-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
53348,2018-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
53349,2018-01,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.6,
53350,2018-01,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.6,
53351,2018-01,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
53352,2018-01,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,107.8,
53353,2018-01,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,109.5,
53354,2018-01,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.8,E
53355,2018-01,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,102.6,
53356,2018-01,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,102.2,
53357,2018-01,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,104.3,E
53358,2018-01,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.8,
53359,2018-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
53360,2018-01,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,100.1,E
53445,2018-02,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,101.3,
53446,2018-02,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,101.8,
53447,2018-02,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,100.0,E
53448,2018-02,Ontario,2016A000235,Total (house and land),"Index, 201612=100",units,v111955490,104.3,
53449,2018-02,Ontario,2016A000235,House only,"Index, 201612=100",units,v111955491,103.4,
53450,2018-02,Ontario,2016A000235,Land only,"Index, 201612=100",units,v111955492,106.6,E
53451,2018-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,105.2,
53452,2018-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,105.4,
53453,2018-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,103.3,E
53454,2018-02,"Oshawa, Ontario",2011S0503532,Total (house and land),"Index, 201612=100",units,v111955496,104.8,
53455,2018-02,"Oshawa, Ontario",2011S0503532,House only,"Index, 201612=100",units,v111955497,103.9,
53456,2018-02,"Oshawa, Ontario",2011S0503532,Land only,"Index, 201612=100",units,v111955498,106.0,E
53457,2018-02,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,104.0,
53458,2018-02,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,102.0,
53459,2018-02,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,108.2,E
53460,2018-02,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,103.1,
53461,2018-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,104.3,
53462,2018-02,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,100.4,E
53463,2018-02,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,104.9,
53464,2018-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,106.0,
53465,2018-02,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,102.4,E
53466,2018-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,103.6,
53467,2018-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,102.9,
53468,2018-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,104.2,E
53469,2018-02,"Guelph, Ontario",2011S0503550,Total (house and land),"Index, 201612=100",units,v111955511,104.6,
53470,2018-02,"Guelph, Ontario",2011S0503550,House only,"Index, 201612=100",units,v111955512,104.6,
53471,2018-02,"Guelph, Ontario",2011S0503550,Land only,"Index, 201612=100",units,v111955513,104.1,E
53472,2018-02,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,108.2,
53473,2018-02,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,110.0,
53474,2018-02,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,100.8,E
53475,2018-02,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,102.8,
53476,2018-02,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,102.4,
53477,2018-02,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,104.3,E
53478,2018-02,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,99.8,
53479,2018-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,99.6,
